normalized_url,source_url,access_status,http_status,authentication_required,resolved_provider,final_url_domain,file_metadata_available,storage_scope,probable_owner,occurrence_count,source_article_ids,last_checked_at
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAbwr0kbFPGS5MAHjLoOXUbAU_VUdP_4MwMj4M125xys4Q,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAbwr0kbFPGS5MAHjLoOXUbAU_VUdP_4MwMj4M125xys4Q?e=nZETeR,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,37,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAcMrWi_xenRIPVsOfrj4y7AdmF6o4KBGAWic_qGQK7W1E,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAcMrWi_xenRIPVsOfrj4y7AdmF6o4KBGAWic_qGQK7W1E?e=fbkcOB,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,53,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAdgwMBMcQ2R4V6eNxAXo-EAbRFEIqQo-dpdKbzKZ72yIw,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAdgwMBMcQ2R4V6eNxAXo-EAbRFEIqQo-dpdKbzKZ72yIw?e=mTXqwo,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,47,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAew3IFj3IwRJ4D7GLYYxIsAQ2MS0f9rSJRbhGPiOzWnpQ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAew3IFj3IwRJ4D7GLYYxIsAQ2MS0f9rSJRbhGPiOzWnpQ?e=CXt0P8,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,55,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAgR9yv1y6ZR4Rz-_UF_i6MAbfwDJvJ9fUhTMBa_P3lvps,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAgR9yv1y6ZR4Rz-_UF_i6MAbfwDJvJ9fUhTMBa_P3lvps?e=IcrooX,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,47,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAkLcmBkFZkTY9i-ZAPajy9AZJya6uX3Ke0uoG-Iv8o8TU,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAkLcmBkFZkTY9i-ZAPajy9AZJya6uX3Ke0uoG-Iv8o8TU?e=ZRfCRs,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,49,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAqpU1lyx2_QorSOqJ9vj3pAc-moB-mprTMMgVbS5L9ZHU,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAqpU1lyx2_QorSOqJ9vj3pAc-moB-mprTMMgVbS5L9ZHU?e=dJ1lIl,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,54,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAu_TXwiCxdTrYtKV6bR968AbCwpXVAvjRQkbWXsLopkyE,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAu_TXwiCxdTrYtKV6bR968AbCwpXVAvjRQkbWXsLopkyE?e=AAlk2t,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,2,48,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAu_TXwiCxdTrYtKV6bR968AbCwpXVAvjRQkbWXsLopkyE,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAu_TXwiCxdTrYtKV6bR968AbCwpXVAvjRQkbWXsLopkyE?e=ng8xBy,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,2,48,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAwxkHjUkzARK-TgVZin_xEAXhVLetuiddzhKpOSGBkV74,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAwxkHjUkzARK-TgVZin_xEAXhVLetuiddzhKpOSGBkV74?e=i7TIb1,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,55,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAzH7YVJ4YRS407KYTBI7WeASjg277gUgsBWGri-OTKHzs,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAzH7YVJ4YRS407KYTBI7WeASjg277gUgsBWGri-OTKHzs?e=rAUP8P,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,55,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAzQGbdKqvqTq4g8wCp0OInAWkOjPHXSQ29M5p1UKtxx2k,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAzQGbdKqvqTq4g8wCp0OInAWkOjPHXSQ29M5p1UKtxx2k?e=qro4Di,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,49,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQB21QQDfSNeRoXwgsVLxDQ0AdtTJXKPk0cQ0jzH4PO6rSM,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQB21QQDfSNeRoXwgsVLxDQ0AdtTJXKPk0cQ0jzH4PO6rSM?e=skyZo9,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,38,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQB60Gpg0IcSTKDXIPAK8swvAcQm6o6tV1mHsgt_7CYYNMU,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQB60Gpg0IcSTKDXIPAK8swvAcQm6o6tV1mHsgt_7CYYNMU?e=1nPEbR,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,49,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQB61IkZiiTyRopxtfSsnPcAAY0WnfGfRbr7oKtOKRhQtDc,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQB61IkZiiTyRopxtfSsnPcAAY0WnfGfRbr7oKtOKRhQtDc?e=RK3dDa,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,53,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQB8JQs_npHbSKgjtN_LtN3tAZBLSjKr55LZuRQbgVNRa9w,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQB8JQs_npHbSKgjtN_LtN3tAZBLSjKr55LZuRQbgVNRa9w?e=D0YMaa,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,52,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBGOFMBdqE8RLP5_WmLBkWeAQWSbNqhyn2cdyNCxuI0Wq0,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBGOFMBdqE8RLP5_WmLBkWeAQWSbNqhyn2cdyNCxuI0Wq0?e=zhsffL,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,51,2026-07-20T13:49:13.092364+07:00
