source_table,record_id,title,discovered_url,normalized_path,local_or_external,resolution_status
j6_content,41,2.1 การอบรมให้ความรู้และประเมินความเข้าใจ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDbvViJK2zITrJKerTb5YlrAbAynSzQrAJOMS4Gwwp-qTw?e=aO9yGq,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDbvViJK2zITrJKerTb5YlrAbAynSzQrAJOMS4Gwwp-qTw,cloud_sharepoint_onedrive,external_sharepoint
j6_content,43,3.1 การใช้น้ำ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDzn-RPP_HjQZXJJFQXIHsrAXF49EtCX1g-oeUxBOZr_5Q?e=TeY34k,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDzn-RPP_HjQZXJJFQXIHsrAXF49EtCX1g-oeUxBOZr_5Q,cloud_sharepoint_onedrive,external_sharepoint
j6_content,43,3.1 การใช้น้ำ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQD0Ds-TUk-3S7EljZ71zE9BAXRfKW_LFaLuDEUMSMAjL8Q?e=j4XSuc,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQD0Ds-TUk-3S7EljZ71zE9BAXRfKW_LFaLuDEUMSMAjL8Q,cloud_sharepoint_onedrive,external_sharepoint
j6_content,43,3.1 การใช้น้ำ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCCNm4xkOOoR5n4JWdgq5zIAWl9bzgITKr3vc3I7KEaMkM?e=dN5RQb,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCCNm4xkOOoR5n4JWdgq5zIAWl9bzgITKr3vc3I7KEaMkM,cloud_sharepoint_onedrive,external_sharepoint
j6_content,43,3.1 การใช้น้ำ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBZsx1N_x_qTZYrWDD_B37yAb6G5wMxGkZQdAtJaWIbkhk?e=dwwBOK,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBZsx1N_x_qTZYrWDD_B37yAb6G5wMxGkZQdAtJaWIbkhk,cloud_sharepoint_onedrive,external_sharepoint
j6_content,43,3.1 การใช้น้ำ,https://maejo365-my.sharepoint.com/:x:/g/personal/prinya_mju_ac_th/Ed9yefosFCFPh1H_0I0Mb0gBs07imx2AywWkmGDK3ZxkxQ?e=XJIRFa,https://maejo365-my.sharepoint.com/:x:/g/personal/prinya_mju_ac_th/Ed9yefosFCFPh1H_0I0Mb0gBs07imx2AywWkmGDK3ZxkxQ,cloud_sharepoint_onedrive,external_sharepoint
j6_content,43,3.1 การใช้น้ำ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAY7H4wPqgjS5FkYj_ckHcQAcC8J_n3s68go4t_SqukI0w?e=CthjM1,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAY7H4wPqgjS5FkYj_ckHcQAcC8J_n3s68go4t_SqukI0w,cloud_sharepoint_onedrive,external_sharepoint
j6_content,43,3.1 การใช้น้ำ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAIGzsXI7wsRZLi0Md58jvbAU5sPaONXomoYP-JlaKUxMQ?e=enSzP5,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAIGzsXI7wsRZLi0Md58jvbAU5sPaONXomoYP-JlaKUxMQ,cloud_sharepoint_onedrive,external_sharepoint
j6_content,44,3.2 การใช้พลังงาน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDDx8lnLO2CRKLtmsIn9wRlAV-aKaQ8iG3QJDo62psWc5E?e=mV5sEq,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDDx8lnLO2CRKLtmsIn9wRlAV-aKaQ8iG3QJDo62psWc5E,cloud_sharepoint_onedrive,external_sharepoint
j6_content,44,3.2 การใช้พลังงาน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAUiuq5ih1EQ4TdIVKlRy1NAZfCvmD9L1rVyGrRNNHGFoA?e=RtsCxa,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAUiuq5ih1EQ4TdIVKlRy1NAZfCvmD9L1rVyGrRNNHGFoA,cloud_sharepoint_onedrive,external_sharepoint
j6_content,44,3.2 การใช้พลังงาน,https://maejo365-my.sharepoint.com/:x:/g/personal/prinya_mju_ac_th/EQ1j2DbbdF9IkToyjdQL_QUBL6Lp80U6wlInRdYFcxeTEw?e=ueSGPL,https://maejo365-my.sharepoint.com/:x:/g/personal/prinya_mju_ac_th/EQ1j2DbbdF9IkToyjdQL_QUBL6Lp80U6wlInRdYFcxeTEw,cloud_sharepoint_onedrive,external_sharepoint
j6_content,44,3.2 การใช้พลังงาน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCLFwLjA8XMSr491rZMLvFXAQ4QIBFKJxXwzSfSGJKmH5c?e=TL6or3,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCLFwLjA8XMSr491rZMLvFXAQ4QIBFKJxXwzSfSGJKmH5c,cloud_sharepoint_onedrive,external_sharepoint
j6_content,44,3.2 การใช้พลังงาน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCLFwLjA8XMSr491rZMLvFXAQ4QIBFKJxXwzSfSGJKmH5c?e=k6C8uN,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCLFwLjA8XMSr491rZMLvFXAQ4QIBFKJxXwzSfSGJKmH5c,cloud_sharepoint_onedrive,external_sharepoint
j6_content,44,3.2 การใช้พลังงาน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCFTwbSPA_xTquyVcbjBp9bAaEOOnOmbiXR96CMTdgRZnk?e=8QRb1e,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCFTwbSPA_xTquyVcbjBp9bAaEOOnOmbiXR96CMTdgRZnk,cloud_sharepoint_onedrive,external_sharepoint
j6_content,44,3.2 การใช้พลังงาน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCiFsghTHAXRqyFPKs1YR6ZAZTZfQjbkxyThTalLJySJ7E?e=CDMDQq,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCiFsghTHAXRqyFPKs1YR6ZAZTZfQjbkxyThTalLJySJ7E,cloud_sharepoint_onedrive,external_sharepoint
j6_content,44,3.2 การใช้พลังงาน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAXY8DDqNxLQaTTXff_pPQyARsqUVXbSs97F7VN6w-y1N8?e=ejZj6B,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAXY8DDqNxLQaTTXff_pPQyARsqUVXbSs97F7VN6w-y1N8,cloud_sharepoint_onedrive,external_sharepoint
j6_content,44,3.2 การใช้พลังงาน,https://maejo365-my.sharepoint.com/:x:/g/personal/prinya_mju_ac_th/Ef9KnXIYIxBLloJaAYZE9M0BfuBfKLQDXFi2fxgkY5hhOA?e=vvkaHX,https://maejo365-my.sharepoint.com/:x:/g/personal/prinya_mju_ac_th/Ef9KnXIYIxBLloJaAYZE9M0BfuBfKLQDXFi2fxgkY5hhOA,cloud_sharepoint_onedrive,external_sharepoint
j6_content,45,3.3 การใช้ทรัพยากรอื่นๆ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCTS9JC5u9ET4uEdOjFH3R_AbykRElj2a-nU5BQTV9qjTk?e=NsujPa,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCTS9JC5u9ET4uEdOjFH3R_AbykRElj2a-nU5BQTV9qjTk,cloud_sharepoint_onedrive,external_sharepoint
j6_content,45,3.3 การใช้ทรัพยากรอื่นๆ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCTS9JC5u9ET4uEdOjFH3R_AbykRElj2a-nU5BQTV9qjTk?e=clkrfh,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCTS9JC5u9ET4uEdOjFH3R_AbykRElj2a-nU5BQTV9qjTk,cloud_sharepoint_onedrive,external_sharepoint
j6_content,45,3.3 การใช้ทรัพยากรอื่นๆ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBzhX99A4zIQ7ZDwSij2bB1AaxPEp9t1VVfc21ReIdREtY?e=EuEbaf,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBzhX99A4zIQ7ZDwSij2bB1AaxPEp9t1VVfc21ReIdREtY,cloud_sharepoint_onedrive,external_sharepoint
j6_content,45,3.3 การใช้ทรัพยากรอื่นๆ,https://maejo365-my.sharepoint.com/:x:/g/personal/prinya_mju_ac_th/EVVMU1k6JYpIvdpBuwIdxqYBffuE3T0sJLmUMbWSj7zfvg?e=gCZ0dV,https://maejo365-my.sharepoint.com/:x:/g/personal/prinya_mju_ac_th/EVVMU1k6JYpIvdpBuwIdxqYBffuE3T0sJLmUMbWSj7zfvg,cloud_sharepoint_onedrive,external_sharepoint
j6_content,45,3.3 การใช้ทรัพยากรอื่นๆ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBqUGjx_JIfTJrMSVGMrOeuARNFFnhZ4cT11_Kv9ibzjHA?e=IYM4qK,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBqUGjx_JIfTJrMSVGMrOeuARNFFnhZ4cT11_Kv9ibzjHA,cloud_sharepoint_onedrive,external_sharepoint
j6_content,45,3.3 การใช้ทรัพยากรอื่นๆ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBqUGjx_JIfTJrMSVGMrOeuARNFFnhZ4cT11_Kv9ibzjHA?e=nSVCea,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBqUGjx_JIfTJrMSVGMrOeuARNFFnhZ4cT11_Kv9ibzjHA,cloud_sharepoint_onedrive,external_sharepoint
j6_content,45,3.3 การใช้ทรัพยากรอื่นๆ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBKXnnuV01OR41c6vAamPXrATW141dVbEih8tuQP725MEo?e=geHfKh,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBKXnnuV01OR41c6vAamPXrATW141dVbEih8tuQP725MEo,cloud_sharepoint_onedrive,external_sharepoint
j6_content,45,3.3 การใช้ทรัพยากรอื่นๆ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBKXnnuV01OR41c6vAamPXrATW141dVbEih8tuQP725MEo?e=PQUIKv,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBKXnnuV01OR41c6vAamPXrATW141dVbEih8tuQP725MEo,cloud_sharepoint_onedrive,external_sharepoint
j6_content,45,3.3 การใช้ทรัพยากรอื่นๆ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCo1Ls9MkuNSI0yScB3Rbz3AUWDkcb8xD6qUxPMu2syl98?e=V7OdG7,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCo1Ls9MkuNSI0yScB3Rbz3AUWDkcb8xD6qUxPMu2syl98,cloud_sharepoint_onedrive,external_sharepoint
j6_content,45,3.3 การใช้ทรัพยากรอื่นๆ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCo1Ls9MkuNSI0yScB3Rbz3AUWDkcb8xD6qUxPMu2syl98?e=oWegYT,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCo1Ls9MkuNSI0yScB3Rbz3AUWDkcb8xD6qUxPMu2syl98,cloud_sharepoint_onedrive,external_sharepoint
j6_content,47,4.1 การจัดการขยะ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAgR9yv1y6ZR4Rz-_UF_i6MAbfwDJvJ9fUhTMBa_P3lvps?e=IcrooX,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAgR9yv1y6ZR4Rz-_UF_i6MAbfwDJvJ9fUhTMBa_P3lvps,cloud_sharepoint_onedrive,external_sharepoint
j6_content,47,4.1 การจัดการขยะ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDpbzu0scr6TbnDPvpKVyU0AXSuqCuApafOqFnNTI5gKHQ?e=rIWUcO,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDpbzu0scr6TbnDPvpKVyU0AXSuqCuApafOqFnNTI5gKHQ,cloud_sharepoint_onedrive,external_sharepoint
j6_content,47,4.1 การจัดการขยะ,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAdgwMBMcQ2R4V6eNxAXo-EAbRFEIqQo-dpdKbzKZ72yIw?e=mTXqwo,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAdgwMBMcQ2R4V6eNxAXo-EAbRFEIqQo-dpdKbzKZ72yIw,cloud_sharepoint_onedrive,external_sharepoint
j6_content,48,4.2 การจัดการน้ำเสีย,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAu_TXwiCxdTrYtKV6bR968AbCwpXVAvjRQkbWXsLopkyE?e=ng8xBy,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAu_TXwiCxdTrYtKV6bR968AbCwpXVAvjRQkbWXsLopkyE,cloud_sharepoint_onedrive,external_sharepoint
j6_content,48,4.2 การจัดการน้ำเสีย,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAu_TXwiCxdTrYtKV6bR968AbCwpXVAvjRQkbWXsLopkyE?e=AAlk2t,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAu_TXwiCxdTrYtKV6bR968AbCwpXVAvjRQkbWXsLopkyE,cloud_sharepoint_onedrive,external_sharepoint
j6_content,49,5.1 อากาศในสำนักงาน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBMuFEWuvdcTI2yC7mhlKKNAcwWK5coEJwT-LEKdTdr1Ks?e=POuKSG,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBMuFEWuvdcTI2yC7mhlKKNAcwWK5coEJwT-LEKdTdr1Ks,cloud_sharepoint_onedrive,external_sharepoint
j6_content,49,5.1 อากาศในสำนักงาน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAkLcmBkFZkTY9i-ZAPajy9AZJya6uX3Ke0uoG-Iv8o8TU?e=ZRfCRs,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAkLcmBkFZkTY9i-ZAPajy9AZJya6uX3Ke0uoG-Iv8o8TU,cloud_sharepoint_onedrive,external_sharepoint
j6_content,49,5.1 อากาศในสำนักงาน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBJjFKPU7AjTYOZ-oVrVG3YAU0zwDfYUgoD2rAVN-M43ek?e=ZOelCN,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBJjFKPU7AjTYOZ-oVrVG3YAU0zwDfYUgoD2rAVN-M43ek,cloud_sharepoint_onedrive,external_sharepoint
